SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
117,DC:A6:32:55:FC:3E,2020-07-17 03:54:10.012551,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-35
118,98:04:ED:C0:E4:41,2020-07-17 03:54:11.032641,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-83
119,DC:A6:32:55:FC:3E,2020-07-17 03:54:11.032641,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-37
120,DC:A6:32:55:FC:3E,2020-07-17 03:54:12.049556,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-41
121,98:04:ED:C0:E4:41,2020-07-17 03:54:12.049556,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
122,98:04:ED:C0:E4:41,2020-07-17 03:54:13.008866,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
123,DC:A6:32:55:FC:3E,2020-07-17 03:54:13.008866,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
124,98:04:ED:C0:E4:41,2020-07-17 03:54:14.018861,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
125,DC:A6:32:55:FC:3E,2020-07-17 03:54:14.018861,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
126,98:04:ED:C0:E4:41,2020-07-17 03:54:15.020241,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
127,DC:A6:32:55:FC:3E,2020-07-17 03:54:15.020241,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
128,98:04:ED:C0:E4:41,2020-07-17 03:54:16.065793,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
129,DC:A6:32:55:FC:3E,2020-07-17 03:54:16.065793,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-37
130,DC:A6:32:55:FC:3E,2020-07-17 03:54:17.012670,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-41
131,98:04:ED:C0:E4:41,2020-07-17 03:54:17.012670,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
132,98:04:ED:C0:E4:41,2020-07-17 03:54:18.316551,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
133,DC:A6:32:55:FC:3E,2020-07-17 03:54:18.316551,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
134,98:04:ED:C0:E4:41,2020-07-17 03:54:19.062727,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-83
135,DC:A6:32:55:FC:3E,2020-07-17 03:54:19.062727,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
136,98:04:ED:C0:E4:41,2020-07-17 03:54:20.088417,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-83
137,DC:A6:32:55:FC:3E,2020-07-17 03:54:20.088417,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
138,98:04:ED:C0:E4:41,2020-07-17 03:54:21.042874,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
139,DC:A6:32:55:FC:3E,2020-07-17 03:54:21.042874,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
140,98:04:ED:C0:E4:41,2020-07-17 03:54:22.107835,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
141,DC:A6:32:55:FC:3E,2020-07-17 03:54:22.107835,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
142,DC:A6:32:55:FC:3E,2020-07-17 03:54:23.064115,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
143,98:04:ED:C0:E4:41,2020-07-17 03:54:23.064115,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
144,98:04:ED:C0:E4:41,2020-07-17 03:54:24.335489,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
145,DC:A6:32:55:FC:3E,2020-07-17 03:54:24.335489,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-41
146,98:04:ED:C0:E4:41,2020-07-17 03:54:25.041639,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
147,DC:A6:32:55:FC:3E,2020-07-17 03:54:25.041639,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
148,DC:A6:32:55:FC:3E,2020-07-17 03:54:26.235386,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-37
149,98:04:ED:C0:E4:41,2020-07-17 03:54:26.235386,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
150,98:04:ED:C0:E4:41,2020-07-17 03:54:27.157955,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
151,DC:A6:32:55:FC:3E,2020-07-17 03:54:27.157955,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
152,98:04:ED:C0:E4:41,2020-07-17 03:54:28.009173,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
153,DC:A6:32:55:FC:3E,2020-07-17 03:54:28.009173,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
154,98:04:ED:C0:E4:41,2020-07-17 03:54:29.030437,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
155,DC:A6:32:55:FC:3E,2020-07-17 03:54:29.030437,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-40
156,98:04:ED:C0:E4:41,2020-07-17 03:54:30.036824,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-82
157,DC:A6:32:55:FC:3E,2020-07-17 03:54:30.036824,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
158,98:04:ED:C0:E4:41,2020-07-17 03:54:31.110527,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
159,DC:A6:32:55:FC:3E,2020-07-17 03:54:31.110527,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-35
160,98:04:ED:C0:E4:41,2020-07-17 03:54:32.020527,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
161,DC:A6:32:55:FC:3E,2020-07-17 03:54:32.020527,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-35
162,98:04:ED:C0:E4:41,2020-07-17 03:54:33.158160,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
163,DC:A6:32:55:FC:3E,2020-07-17 03:54:33.158160,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-37
164,98:04:ED:C0:E4:41,2020-07-17 03:54:34.019949,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
165,DC:A6:32:55:FC:3E,2020-07-17 03:54:34.019949,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
166,98:04:ED:C0:E4:41,2020-07-17 03:54:35.023088,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
167,DC:A6:32:55:FC:3E,2020-07-17 03:54:35.023088,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-35
168,DC:A6:32:55:FC:3E,2020-07-17 03:54:36.234465,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
